updateTime,latitude,longitude,speed,direction,address
1772012411000,-8.91057,13.226835,1126.016,61,
1772012416000,-8.910533,13.226916,0,89,
1772012418000,-8.91048,13.226994,1857.556,43,
1772012420000,-8.910387,13.227115,2603.912,55,
1772012422000,-8.910321,13.227203,1122.3120000000001,38,
1772012430000,-8.910232,13.227243,557.452,279,
1772012432000,-8.910267,13.227205,1305.66,215,
1772012435000,-8.910335,13.227147,1864.964,220,
1772012446000,-8.910626,13.226731,385.216,317,
1772012468000,-8.910668,13.226758,570.4159999999999,146,
1772012474000,-8.910515,13.226956,3518.8,41,
1772012480000,-8.910145,13.22736,2229.808,56,
1772012483000,-8.910057,13.227457,2790.964,49,
1772012486000,-8.909813,13.227678,2783.556,41,
1772012490000,-8.909688,13.227738,1122.3120000000001,331,
1772012494000,-8.909516,13.227612,2789.112,314,
1772012503000,-8.90919,13.227306,568.5640000000001,330,
1772012531000,-8.909081,13.227115,3342.8599999999997,306,
1772012537000,-8.908813,13.22673,2231.66,293,
1772012543000,-8.908591,13.226367,2603.912,301,
1772012545000,-8.908504,13.226249,3153.956,309,
1772012555000,-8.908083,13.225675,4085.512,303,
1772012565000,-8.907627,13.22504,744.504,326,
1772012577000,-8.90765,13.225123,564.86,82,
1772012599000,-8.907659,13.225168,742.652,89,
1772012603000,-8.907483,13.225125,1677.9119999999998,41,
1772012611000,-8.907115,13.225418,1498.268,16,
1772012615000,-8.906997,13.225473,1124.164,34,
1772012617000,-8.906952,13.225495,746.356,15,
1772012637000,-8.906858,13.225614,2052.016,41,
1772012639000,-8.90677,13.225667,1861.2599999999998,31,
1772012643000,-8.90664,13.225728,1114.904,26,
1772012647000,-8.906562,13.225759,561.1560000000001,359,
1772012891000,-8.906457,13.225757,196.31199999999998,300,
1772012895000,-8.906308,13.225906,2411.304,42,
1772012899000,-8.906197,13.226028,935.26,14,
1772012903000,-8.9061165,13.225946,2592.8,304,
1772012915000,-8.90551,13.225072,3707.704,302,
1772012925000,-8.90541,13.22488,0,332,
1772012927000,-8.905309,13.224717,2785.4080000000004,303,
1772012939000,-8.90481,13.22387,2596.504,299,
1772012945000,-8.90458,13.223588,2222.4,317,
1772012951000,-8.904257,13.223345,2413.156,319,
1772012957000,-8.90407,13.2232,757.4680000000001,20,
1772012959000,-8.904008,13.223257,1679.764,45,
1772012963000,-8.90387,13.223418,1857.556,46,
1772012967000,-8.903727,13.223577,1309.364,30,
1772012975000,-8.90369,13.2236185,0,226,
1772013033000,-8.903644,13.223672,0,294,
1772013047000,-8.903646,13.22361,0,273,
1772013057000,-8.903595,13.223608,0,313,
1772013059000,-8.90345,13.223757,3533.6160000000004,47,
1772013071000,-8.90271,13.224585,4820.755999999999,43,
1772013083000,-8.901818,13.225462,3528.06,46,
1772013091000,-8.901397,13.225886,740.8,77,
1772013093000,-8.90135,13.225935,1496.416,48,
1772013095000,-8.901308,13.225973,740.8,45,
1772013099000,-8.901255,13.226018,740.8,66,
1772013101000,-8.9012165,13.226064,1668.652,52,
1772013107000,-8.900996,13.226301,2233.5119999999997,49,
1772013111000,-8.9008665,13.226437,750.0600000000001,71,
1772013113000,-8.900828,13.226472,1490.8600000000001,22,
1772013115000,-8.9007635,13.226523,1670.5040000000001,44,
1772013119000,-8.900639,13.226662,1853.852,44,
1772013131000,-8.900309,13.226998,1313.068,49,
1772013140000,-8.900072,13.22724,1298.252,67,
1772013143000,-8.900048,13.227295,0,95,
1772013167000,-8.899932,13.227357,2607.616,36,
1772013170000,-8.899832,13.227442,1852,50,
1772013174000,-8.899767,13.22749,566.712,23,
1772013176000,-8.899725,13.22754,1301.956,58,
1772013179000,-8.89962,13.227662,1494.5639999999999,37,
1772013184000,-8.899511,13.227752,937.1120000000001,31,
1772013188000,-8.899404,13.22786,1863.1119999999999,52,
1772013190000,-8.899357,13.227913,1116.7559999999999,37,
1772013194000,-8.899272,13.228028,751.912,35,
1772013198000,-8.8991585,13.228117,1855.7040000000002,50,
1772013203000,-8.898998,13.2282715,1864.964,43,
1772013215000,-8.89864,13.228665,1683.468,52,
1772013222000,-8.898336,13.22892,1683.468,33,
1772013226000,-8.898173,13.229075,2422.416,48,
1772013234000,-8.897955,13.2293215,751.912,34,
1772013239000,-8.897857,13.22942,933.408,38,
1772013242000,-8.897755,13.229504,1116.7559999999999,49,
1772013246000,-8.897658,13.2295885,1118.608,32,
1772013248000,-8.897615,13.229627,748.208,59,
1772013266000,-8.897635,13.229732,1303.808,109,
1772013268000,-8.897685,13.229818,1863.1119999999999,133,
1772013275000,-8.897877,13.230006,1494.5639999999999,143,
1772013287000,-8.898182,13.230343,2048.312,137,
1772013290000,-8.8982935,13.230462,1303.808,121,
1772013298000,-8.898465,13.230648,387.068,172,
1772013304000,-8.898553,13.230735,1309.364,134,
1772013306000,-8.898617,13.230775,1666.8,151,
1772013308000,-8.898684,13.230825,1489.008,133,
1772013311000,-8.898731,13.230875,1120.46,130,
1772013323000,-8.899074,13.231169,1494.5639999999999,150,
1772013331000,-8.899219,13.231305,1298.252,118,
1772013335000,-8.8992815,13.231383,561.1560000000001,160,
1772013345000,-8.899339,13.231437,1670.5040000000001,133,
1772013347000,-8.899431,13.231519,2420.564,141,
1772013360000,-8.900125,13.23214,2411.304,135,
1772013364000,-8.900267,13.232311,1683.468,132,
1772013367000,-8.900355,13.232456,740.8,91,
1772013369000,-8.900309,13.232487,751.912,8,
1772013371000,-8.900208,13.232427,2785.4080000000004,319,
1772013381000,-8.899564,13.231796,2609.468,302,
1772013384000,-8.899508,13.231704,2042.756,291,
1772013387000,-8.899382,13.23155,2044.6080000000002,315,
1772013396000,-8.899137,13.23133,1496.416,316,
1772013399000,-8.899027,13.231265,1111.2,319,
1772013403000,-8.898922,13.231143,1670.5040000000001,299,
1772013405000,-8.89886,13.231075,1861.2599999999998,314,
1772013408000,-8.898787,13.231015,1677.9119999999998,318,
1772013420000,-8.898653,13.230913,0,307,
1772013444000,-8.89828,13.230525,3346.564,317,
1772013456000,-8.897688,13.229903,2790.964,309,
1772013458000,-8.89763,13.229785,1116.7559999999999,192,
1772013460000,-8.897718,13.229841,2418.712,143,
1772013468000,-8.897985,13.230115,2600.208,136,
1772013470000,-8.898113,13.230258,937.1120000000001,156,
1772013475000,-8.898285,13.230393,2422.416,136,
1772013480000,-8.898448,13.230536,1853.852,139,
1772013485000,-8.8985615,13.23066,1116.7559999999999,148,
1772013486000,-8.898603,13.230703,750.0600000000001,131,
1772013488000,-8.898642,13.230737,1122.3120000000001,149,
1772013491000,-8.89869,13.230785,1305.66,126,
1772013495000,-8.898753,13.230865,757.4680000000001,147,
1772013509000,-8.898891,13.231024,1122.3120000000001,143,
1772013511000,-8.898956,13.231056,1311.216,167,
1772013525000,-8.899115,13.230922,383.364,322,
1772013543000,-8.899197,13.230871,1487.156,216,
1772013551000,-8.899417,13.230692,563.008,246,
1772013557000,-8.899488,13.230634,942.668,203,
1772013563000,-8.899549,13.2305765,742.652,205,
1772013573000,-8.899522,13.230625,1111.2,34,
1772013576000,-8.899485,13.230655,751.912,40,
1772013581000,-8.899418,13.230667,1114.904,336,
1772013583000,-8.89936,13.230628,1496.416,320,
1772013588000,-8.899255,13.230516,1118.608,312,
1772013600000,-8.899147,13.230409,0,311,
1772013624000,-8.89923,13.230407,0,22,
1772013636000,-8.899183,13.2304535,12.963999999999999,70,
1772013639000,-8.899207,13.230382,755.616,209,
1772013646000,-8.899299,13.230485,2037.2,129,
1772013648000,-8.899373,13.230561,1861.2599999999998,145,
1772013656000,-8.899607,13.23083,1305.66,140,
1772013660000,-8.899716,13.230924,942.668,144,
1772013664000,-8.89977,13.230977,568.5640000000001,155,
1772013672000,-8.899887,13.231022,564.86,220,
1772013680000,-8.900072,13.230873,1313.068,208,
1772013684000,-8.900218,13.23076,1483.452,220,
1772013692000,-8.900456,13.23054,937.1120000000001,233,
1772013696000,-8.900537,13.23045,931.5559999999999,221,
1772013700000,-8.900665,13.230369,1498.268,225,
1772013706000,-8.900772,13.23025,385.216,207,
1772013720000,-8.900797,13.230211,0,239,
1772013750000,-8.900733,13.230295,1863.1119999999999,37,
1772013752000,-8.900645,13.230385,2592.8,51,
1772013756000,-8.900432,13.230623,3157.66,48,
1772013766000,-8.89998,13.231063,1122.3120000000001,39,
1772013768000,-8.899943,13.2311,1126.016,42,
1772013770000,-8.8999,13.23113,931.5559999999999,14,
1772013772000,-8.899857,13.231113,1120.46,333,
1772013774000,-8.899798,13.231071,1309.364,318,
1772013778000,-8.899705,13.230958,1118.608,306,
1772013780000,-8.899672,13.230918,751.912,319,
1772013782000,-8.899638,13.230884,753.764,305,
1772013792000,-8.899593,13.2308235,0,304,
1772013804000,-8.899573,13.230753,192.608,284,
1772013810000,-8.8995285,13.23071,1303.808,323,
1772013814000,-8.899392,13.23059,1313.068,309,
1772013816000,-8.899346,13.230541,755.616,311,
1772013820000,-8.899279,13.230514,385.216,329,
1772013828000,-8.899326,13.230543,2042.756,120,
1772013832000,-8.89944,13.230663,1116.7559999999999,155,
1772013834000,-8.899507,13.23067,1301.956,200,
1772013836000,-8.899547,13.23063,751.912,230,
1772013840000,-8.899595,13.230575,383.364,217,
1772013844000,-8.899665,13.230502,942.668,205,
1772013852000,-8.899755,13.230387,0,220,
1772013858000,-8.899787,13.230331,572.268,240,
1772013884000,-8.899857,13.230313,563.008,152,
1772013896000,-8.899883,13.230253,744.504,210,
1772013900000,-8.89994,13.230202,929.7040000000001,232,
1772013902000,-8.8999815,13.230152,1127.868,216,
1772013904000,-8.900025,13.2301235,555.6,197,
1772013912000,-8.900124,13.230048,377.808,218,
1772013936000,-8.900052,13.230063,0,23,
1772013948000,-8.900022,13.2301,374.104,64,
1772013960000,-8.89994,13.230185,0,56,
1772013978000,-8.899897,13.2302065,0,331,
1772014008000,-8.899952,13.230208,0,87,
1772014032000,-8.900032,13.230092,0,224,
1772014607000,-8.899973,13.230112,1864.964,55,
1772014611000,-8.899827,13.23025,570.4159999999999,41,
1772014626000,-8.8998165,13.23032,746.356,134,
1772014655000,-8.899755,13.230358,1853.852,55,
1772014663000,-8.899518,13.230661,1298.252,88,
1772014665000,-8.899527,13.230735,1670.5040000000001,127,
1772014667000,-8.899598,13.230837,2965.052,124,
1772014679000,-8.900265,13.23151,1668.652,124,
1772014685000,-8.900458,13.23174,1303.808,150,
1772014689000,-8.900537,13.231816,1114.904,103,
1772014691000,-8.900588,13.231882,1852,136,
1772014695000,-8.900697,13.231952,748.208,136,
1772014699000,-8.900768,13.2319765,742.652,188,
1772014703000,-8.900855,13.231952,750.0600000000001,253,
1772014713000,-8.901036,13.231838,755.616,111,
1772014715000,-8.901013,13.23191,1852,52,
1772014719000,-8.900855,13.232037,2409.452,22,
1772014721000,-8.90078,13.232057,1113.0520000000001,4,
1772014723000,-8.900719,13.232028,1490.8600000000001,312,
1772014725000,-8.90067,13.231968,1666.8,294,
1772014727000,-8.90061,13.23187,2420.564,303,
1772014735000,-8.900237,13.231463,2411.304,319,
1772014739000,-8.900015,13.231254,3337.304,313,
1772014749000,-8.899465,13.23074,1481.6,337,
1772014757000,-8.899293,13.230882,2411.304,48,
1772014763000,-8.899063,13.231125,1118.608,63,
1772014769000,-8.899128,13.231292,1855.7040000000002,118,
1772014771000,-8.899195,13.231372,2413.156,139,
1772014775000,-8.899438,13.231588,3892.904,136,
1772014787000,-8.900164,13.232313,2789.112,145,
1772014794000,-8.9005165,13.23254,2787.2599999999998,168,
1772014799000,-8.900942,13.232625,3524.3559999999998,165,
1772014807000,-8.90149,13.232757,3898.46,166,
1772014811000,-8.902037,13.232895,2603.912,168,
1772014816000,-8.902224,13.232942,1114.904,141,
1772014818000,-8.902278,13.232968,1300.104,160,
1772014822000,-8.902435,13.233025,1492.712,173,
1772014823000,-8.9025135,13.233047,1301.956,160,
1772014832000,-8.90289,13.233176,1120.46,179,
1772014835000,-8.903022,13.23318,1118.608,163,
1772014846000,-8.903513,13.233305,2602.06,149,
1772014847000,-8.903613,13.233347,1487.156,154,
1772014852000,-8.903771,13.233385,2040.904,171,
1772014854000,-8.903883,13.233388,1481.6,188,
1772014864000,-8.903915,13.233437,938.9639999999999,44,
1772014866000,-8.903843,13.233435,1305.66,347,
1772014892000,-8.903856,13.23336,555.6,227,
1772014952000,-8.903889,13.233318,568.5640000000001,123,
1772014960000,-8.903829,13.233275,570.4159999999999,306,
1772014962000,-8.903767,13.233252,1670.5040000000001,341,
1772014964000,-8.903671,13.233233,1859.4080000000001,354,
1772014968000,-8.90357,13.233238,1681.616,4,
1772014972000,-8.903245,13.233272,2415.0080000000003,355,
1772014980000,-8.902832,13.233195,2424.268,345,
1772014982000,-8.902565,13.233137,2050.1639999999998,335,
1772014988000,-8.902393,13.233091,1864.964,343,
1772014990000,-8.902287,13.233073,927.8520000000001,353,
1772014994000,-8.902088,13.233017,2783.556,341,
1772015004000,-8.901335,13.232859,4270.712,345,
1772015014000,-8.900175,13.232438,3896.608,318,
1772015028000,-8.89935,13.23162,3535.468,317,
1772015040000,-8.89867,13.231024,3707.704,319,
1772015048000,-8.89812,13.230429,2409.452,303,
1772015052000,-8.898033,13.230327,2787.2599999999998,312,
1772015064000,-8.89757,13.229872,2224.252,321,
1772015076000,-8.896845,13.229136,4085.512,313,
1772015088000,-8.896365,13.228677,750.0600000000001,325,
1772015091000,-8.896301,13.228547,561.1560000000001,248,
1772015099000,-8.896337,13.228455,1122.3120000000001,223,
1772015103000,-8.896443,13.22835,942.668,249,
1772015107000,-8.89646,13.22825,568.5640000000001,241,
1772015111000,-8.896472,13.228162,757.4680000000001,253,
1772015117000,-8.8964815,13.227986,568.5640000000001,296,
1772015124000,-8.896468,13.2279215,0,240,
1772015133000,-8.89637,13.22781,753.764,29,
1772015148000,-8.896325,13.227781,0,330,
1772015160000,-8.896278,13.227768,379.65999999999997,19,
1772015163000,-8.896196,13.227783,568.5640000000001,23,
1772015510000,-8.895993,13.227837,1122.3120000000001,40,
1772015512000,-8.895971,13.227905,1126.016,95,
1772015514000,-8.895987,13.227975,1303.808,126,
1772015518000,-8.89617,13.22818,3526.208,141,
1772015526000,-8.896267,13.228342,748.208,356,
1772015528000,-8.896202,13.22829,2594.652,304,
1772015531000,-8.896115,13.228162,3335.4519999999998,306,
1772015540000,-8.89554,13.22783,2046.4599999999998,12,
1772015542000,-8.895445,13.227868,1481.6,37,
1772015555000,-8.895099,13.228728,4450.356,77,
1772015564000,-8.89489,13.229747,2409.452,58,
1772015566000,-8.89482,13.22979,1296.4,346,
1772015570000,-8.894738,13.229636,2239.068,257,
1772015579000,-8.894898,13.228933,4089.2160000000003,263,
1772015591000,-8.895208,13.227545,4087.364,255,
1772015603000,-8.895594,13.226,5007.808,257,
1772015615000,-8.895958,13.224492,6111.6,255,
1772015627000,-8.896497,13.22261,5754.164,254,
1772015639000,-8.896947,13.22088,5941.216,256,
1772015651000,-8.897317,13.219207,4457.764,256,
1772015663000,-8.897663,13.217773,5013.364,255,
1772015675000,-8.898015,13.216343,4826.312,256,
1772015682000,-8.898153,13.215611,2609.468,276,
1772015684000,-8.898104,13.2155,2411.304,310,
1772015686000,-8.897995,13.215404,2979.868,322,
1772015698000,-8.896675,13.21499,5191.156,348,
1772015706000,-8.89576,13.214726,3711.4080000000004,329,
1772015708000,-8.895628,13.214626,2970.608,310,
1772015711000,-8.895532,13.214503,2976.1639999999998,303,
1772015714000,-8.895453,13.21418,3704,261,
1772015720000,-8.895594,13.213567,3531.764,276,
1772015722000,-8.895554,13.213393,3518.8,290,
1772015726000,-8.895268,13.213075,4639.26,325,
1772015735000,-8.894355,13.212483,5565.26,327,
1772015747000,-8.893106,13.211535,5198.564,320,
1772015755000,-8.892315,13.210827,4820.755999999999,312,
1772015759000,-8.892014,13.210445,4259.6,305,
1772015767000,-8.891501,13.209907,4459.616,335,
1772015771000,-8.891047,13.209673,5011.512000000001,329,
1772015783000,-8.889863,13.209003,4446.652,330,
1772015793000,-8.889109,13.208538,1679.764,312,
1772015795000,-8.88906,13.208511,1485.304,331,
1772015807000,-8.88847,13.208187,3705.852,330,
1772015819000,-8.887505,13.207672,3900.3120000000004,334,
1772015827000,-8.886924,13.207318,2966.904,312,
1772015831000,-8.886771,13.207064,2970.608,281,
1772015837000,-8.886677,13.206683,935.26,303,
1772015843000,-8.886501,13.206391,2602.06,300,
1772015847000,-8.886307,13.206172,2592.8,331,
1772015849000,-8.886198,13.20617,1864.964,6,
1772015851000,-8.886097,13.206228,2781.704,43,
1772015855000,-8.885825,13.206451,3339.156,32,
1772015857000,-8.885689,13.206535,2609.468,31,
1772015867000,-8.885391,13.206705,931.5559999999999,46,
1772015869000,-8.885344,13.206737,1113.0520000000001,24,
1772015873000,-8.885248,13.206763,742.652,359,
1772015875000,-8.885175,13.206777,1683.468,24,
1772015879000,-8.885038,13.20684,755.616,15,
1772015891000,-8.884243,13.207318,2783.556,33,
1772015894000,-8.884147,13.207401,2040.904,44,
1772015898000,-8.883912,13.207563,2979.868,27,
1772015903000,-8.883375,13.207797,3165.068,24,
1772015908000,-8.883163,13.207953,1494.5639999999999,44,
1772015915000,-8.883063,13.208009,1122.3120000000001,26,
1772015918000,-8.88299,13.208043,1677.9119999999998,36,
1772015927000,-8.882562,13.20832,2968.7560000000003,31,
1772015936000,-8.881911,13.208675,3163.216,24,
1772015939000,-8.881757,13.208758,3518.8,28,
1772015951000,-8.880742,13.209238,4637.408,20,
1772015960000,-8.879434,13.209668,5196.712,10,
1772015963000,-8.87916,13.209733,5568.964,13,
1772015975000,-8.87753,13.210083,6115.304,11,
1772015987000,-8.876222,13.21046,2044.6080000000002,16,
1772015999000,-8.87542,13.210662,3713.2599999999998,11,
1772016011000,-8.873858,13.211122,4646.668,16,
1772016023000,-8.872302,13.211472,5939.364,19,
1772016035000,-8.870539,13.212071,5937.512000000001,15,
1772016045000,-8.86903,13.212602,4074.4,24,
1772016059000,-8.867757,13.213153,5935.66,13,
1772016071000,-8.865947,13.213525,6124.564,14,
1772016083000,-8.864364,13.214006,6111.6,18,
1772016084000,-8.864068,13.214111,6124.564,19,
1772016090000,-8.863205,13.214454,5741.2,24,
1772016095000,-8.862683,13.21468,5570.816000000001,27,
1772016107000,-8.861056,13.215558,6304.2080000000005,30,
1772016119000,-8.859473,13.216495,5939.364,29,
1772016131000,-8.857899,13.217417,5939.364,28,
1772016143000,-8.856323,13.21832,6115.304,28,
1772016155000,-8.854743,13.219216,5943.068,29,
1772016167000,-8.853187,13.2201185,6111.6,27,
1772016179000,-8.851615,13.221013,6115.304,35,
1772016184000,-8.850937,13.221619,5565.26,51,
1772016190000,-8.850543,13.222237,4641.112,66,
1772016203000,-8.849967,13.223719,5376.356,66,
1772016215000,-8.849537,13.225166,5004.104,75,
1772016225000,-8.849098,13.22613,2592.8,47,
1772016227000,-8.8489685,13.226269,1861.2599999999998,62,
1772016239000,-8.848558,13.2272,5202.268,66,
1772016243000,-8.848389,13.227696,5005.956,78,
1772016251000,-8.848063,13.228765,5387.468,62,
1772016263000,-8.847385,13.22998,3707.704,68,
1772016265000,-8.847312,13.230159,4087.364,67,
1772016275000,-8.846923,13.231109,2044.6080000000002,73,
1772016287000,-8.84657,13.231965,3155.808,65,
1772016299000,-8.846204,13.232877,4448.504,69,
1772016304000,-8.845997,13.2334385,2598.356,87,
1772016306000,-8.846024,13.233559,2420.564,115,
1772016311000,-8.846184,13.233849,3713.2599999999998,116,
1772016316000,-8.846356,13.234206,2050.1639999999998,137,
1772016318000,-8.84652,13.234279,3891.0519999999997,156,
1772016323000,-8.846905,13.234425,3153.956,145,
1772016326000,-8.846969,13.234598,1857.556,44,
1772016328000,-8.846858,13.234596,2968.7560000000003,347,
1772016330000,-8.846699,13.2345085,3902.1639999999998,330,
1772016335000,-8.846292,13.234295,4085.512,334,
1772016347000,-8.84502,13.233757,4631.852,337,
1772016359000,-8.843525,13.233167,4637.408,335,
1772016367000,-8.842872,13.232883,4091.068,342,
1772016371000,-8.842504,13.232774,4261.451999999999,337,
1772016383000,-8.841318,13.232271,3900.3120000000004,338,
1772016395000,-8.840252,13.23178,2053.868,342,
1772016399000,-8.840152,13.23175,753.764,356,
1772016403000,-8.839955,13.2317,2226.1040000000003,319,
1772016407000,-8.83979,13.231506,2965.052,307,
1772016411000,-8.83955,13.231261,3535.468,325,
1772016419000,-8.838848,13.230737,4081.808,319,
1772016423000,-8.838527,13.230452,4259.6,313,
1772016431000,-8.837883,13.22987,4450.356,317,
1772016443000,-8.83707,13.229055,4452.2080000000005,317,
1772016446000,-8.836906,13.228893,4444.8,314,
1772016455000,-8.83611,13.228068,4074.4,316,
1772016467000,-8.835257,13.227266,4444.8,319,
1772016479000,-8.834235,13.2263,4641.112,319,
1772016481000,-8.834035,13.226173,4631.852,332,
1772016489000,-8.83308,13.225819,4644.816000000001,346,
1772016491000,-8.832842,13.225754,4644.816000000001,344,
1772016503000,-8.831377,13.225569,5191.156,357,
1772016505000,-8.831097,13.225569,5383.764,359,
1772016511000,-8.830122,13.225685,4646.668,13,
1772016515000,-8.829588,13.225845,5572.668,16,
1772016524000,-8.828796,13.226156,2222.4,32,
1772016527000,-8.828678,13.226236,1122.3120000000001,35,
1772016539000,-8.82781,13.226693,2781.704,31,
1772016546000,-8.827405,13.226885,3902.1639999999998,17,
1772016548000,-8.82721,13.22698,4448.504,32,
1772016551000,-8.8267765,13.227195,5200.416,24,
1772016563000,-8.825546,13.227801,3526.208,22,
1772016566000,-8.82536,13.227877,3900.3120000000004,20,
1772016575000,-8.824542,13.22829,3153.956,19,
1772016587000,-8.823638,13.228732,3707.704,26,
1772016599000,-8.822607,13.229279,3905.868,28,
1772016602000,-8.82242,13.229393,4276.268,32,
1772016611000,-8.821432,13.229928,4267.008,25,
1772016623000,-8.820501,13.23041,3526.208,31,
1772016627000,-8.82004,13.23064,3165.068,27,
1772016633000,-8.819538,13.230842,2979.868,19,
1772016644000,-8.819135,13.231017,2598.356,35,
1772016645000,-8.819028,13.23112,2963.2,47,
1772016649000,-8.818927,13.231337,2042.756,64,
1772016651000,-8.818873,13.231381,937.1120000000001,34,
1772016657000,-8.818748,13.231457,1118.608,19,
1772016661000,-8.818573,13.23145,1496.416,352,
1772016663000,-8.81848,13.23144,1498.268,4,
1772016665000,-8.818367,13.231466,2235.364,25,
1772016669000,-8.81818,13.231565,1311.216,45,
1772016673000,-8.818,13.23165,2422.416,18,
1772016683000,-8.81752,13.231802,933.408,16,
1772016688000,-8.81727,13.23178,746.356,2,
1772016695000,-8.81687,13.2318535,2052.016,10,
1772016706000,-8.816158,13.231889,1127.868,339,
1772016710000,-8.81586,13.231921,2790.964,24,
1772016714000,-8.815568,13.232025,1863.1119999999999,12,
1772016719000,-8.815347,13.23209,2050.1639999999998,4,
1772016731000,-8.814453,13.23231,2968.7560000000003,5,
1772016743000,-8.813427,13.23257,2965.052,20,
1772016748000,-8.813091,13.232712,2968.7560000000003,16,
1772016754000,-8.812407,13.232808,4091.068,3,
1772016758000,-8.811965,13.232893,3528.06,17,
1772016762000,-8.811586,13.232993,3891.0519999999997,5,
1772016764000,-8.811368,13.233053,4267.008,20,
1772016767000,-8.811155,13.233117,3533.6160000000004,10,
1772016774000,-8.81073,13.233133,1127.868,344,
1772016803000,-8.810552,13.233045,0,334,
1772016808000,-8.810487,13.233048,1118.608,17,
1772016812000,-8.810338,13.233149,2040.904,65,
1772016814000,-8.810308,13.233292,2972.46,82,
1772016827000,-8.810251,13.233672,0,83,
1772016847000,-8.810199,13.233822,1677.9119999999998,63,
1772016851000,-8.810125,13.234027,2976.1639999999998,72,
1772016863000,-8.809743,13.235293,5013.364,68,
1772016875000,-8.808826,13.23689,6119.008,50,
1772016887000,-8.807716,13.238185,5196.712,51,
1772016899000,-8.806223,13.239535,6859.808,38,
1772016911000,-8.8044,13.240805,7046.860000000001,32,
1772016923000,-8.803132,13.24155,2239.068,33,
1772016927000,-8.803,13.241698,1676.06,73,
1772016931000,-8.802999,13.24192,2790.964,106,
1772016935000,-8.80316,13.242245,3720.668,120,
1772016947000,-8.803677,13.243129,3715.112,119,
1772016954000,-8.804085,13.243667,2424.268,137,
1772016959000,-8.804276,13.243842,2783.556,146,
1772016963000,-8.80458,13.243997,3526.208,150,
1772016966000,-8.804852,13.244197,2600.208,127,
1772016968000,-8.804903,13.244304,2052.016,109,
1772016970000,-8.804847,13.24443,3163.216,61,
1772016983000,-8.80398,13.245845,6119.008,59,
1772016988000,-8.803703,13.2464,6113.451999999999,67,
1772016994000,-8.80343,13.247236,5744.904,79,
1772016995000,-8.803365,13.247539,6119.008,77,
1772017007000,-8.803059,13.249099,4448.504,74,
1772017013000,-8.80306,13.249594,2602.06,121,
1772017015000,-8.80317,13.24968,2963.2,149,
1772017017000,-8.803293,13.249782,2966.904,129,
1772017019000,-8.803375,13.249898,2781.704,118,
1772017025000,-8.803369,13.25034,3533.6160000000004,79,
1772017032000,-8.803288,13.250957,3905.868,84,
1772017041000,-8.803175,13.25185,2785.4080000000004,91,
1772017044000,-8.803177,13.251982,2424.268,89,
1772017056000,-8.803128,13.25261,1483.452,94,
1772017059000,-8.803155,13.252733,2229.808,80,
1772017065000,-8.803106,13.253003,2050.1639999999998,93,
1772017067000,-8.80309,13.253128,2598.356,74,
1772017073000,-8.803063,13.253477,1298.252,75,
1772017080000,-8.803021,13.253875,3335.4519999999998,84,
1772017083000,-8.802994,13.25413,2044.6080000000002,73,
1772017089000,-8.802915,13.254693,3337.304,85,
1772017092000,-8.802892,13.254858,2972.46,81,
1772017101000,-8.802829,13.25544,2415.0080000000003,99,
1772017104000,-8.802842,13.255557,1861.2599999999998,96,
1772017116000,-8.802756,13.2563,2418.712,80,
1772017128000,-8.802683,13.257125,2778,86,
1772017140000,-8.802604,13.25815,3707.704,85,
1772017152000,-8.802486,13.259381,3720.668,84,
1772017164000,-8.802372,13.26059,3898.46,83,
1772017168000,-8.802317,13.260997,4079.9559999999997,83,
1772017176000,-8.802228,13.261805,3905.868,82,
1772017188000,-8.8020935,13.26312,3896.608,86,
1772017200000,-8.80198,13.264248,3900.3120000000004,83,
1772017210000,-8.801867,13.2650585,3337.304,71,
1772017212000,-8.801798,13.26522,3520.6519999999996,59,
1772017224000,-8.8010235,13.266282,5372.652,51,
1772017236000,-8.800014,13.26763,5015.216,52,
1772017240000,-8.799773,13.267939,2042.756,45,
1772017248000,-8.799322,13.268456,4079.9559999999997,52,
1772017254000,-8.798997,13.268845,2416.8599999999997,31,
1772017256000,-8.798897,13.268842,2039.0520000000001,329,
1772017260000,-8.798622,13.268613,3522.504,322,
1772017262000,-8.7984915,13.268481,3148.4,310,
1772017264000,-8.798475,13.268329,2789.112,258,
1772017268000,-8.798616,13.267955,3894.756,244,
1772017272000,-8.798777,13.267537,4263.304,254,
1772017284000,-8.799163,13.266245,4263.304,252,
1772017296000,-8.799622,13.264855,5198.564,253,
1772017308000,-8.800101,13.263233,5567.112,253,
1772017320000,-8.800607,13.261665,4267.008,254,
1772017330000,-8.8008585,13.26085,1683.468,259,
1772017332000,-8.800887,13.26075,2231.66,254,
1772017344000,-8.801237,13.25967,3348.416,253,
1772017349000,-8.801322,13.259385,2046.4599999999998,258,
1772017356000,-8.801329,13.2593,0,279,
1772018032000,-8.801283,13.25918,196.31199999999998,264,
1772018044000,-8.801345,13.258362,3524.3559999999998,272,
1772018050000,-8.801405,13.25782,2407.6,279,
1772018052000,-8.801376,13.257725,1301.956,329,
1772018054000,-8.801322,13.25769,940.816,349,
1772018056000,-8.801264,13.257677,1116.7559999999999,338,
1772018068000,-8.801222,13.257625,0,284,
1772018072000,-8.801165,13.257667,383.364,359,
1772018092000,-8.80096,13.257684,2052.016,351,
1772018104000,-8.800734,13.257691,0,37,
1772018528000,-8.800237,13.257807,2037.2,23,
